LOAN_ID,CUSTOMER_ID,ACCOUNT_ID,LOAN_TYPE,PRINCIPAL,INTEREST_RATE,CREDIT_GRADE,COLLATERAL_VALUE,LOAN_MEMO,STATUS,ORIGINATION_DATE
LOAN_001316,CUST_000390,ACCT_00005733,BUSINESS,22163.53,5.43,D,264159.47,Tough situation week college.,DEFAULTED,2021-10-30T14:26:28.896350
LOAN_001317,CUST_002351,ACCT_00004907,AUTO,353954.01,7.12,B,426614.37,Carry talk quite room character customer.,DEFAULTED,2026-02-04T14:26:28.896567
LOAN_001318,CUST_002652,ACCT_00000536,BUSINESS,73727.88,9.42,A,62375.96,Week manage car remain government account author.,ACTIVE,2025-05-11T14:26:28.896782
LOAN_001319,CUST_002607,ACCT_00003204,PERSONAL,442756.4,4.57,D,528423.01,Stay military notice leader Democrat.,ACTIVE,2026-07-07T14:26:28.896998
LOAN_001320,CUST_000138,ACCT_00005861,PERSONAL,263362.34,5.5,A,547247.39,Truth good early half increase likely poor.,ACTIVE,2021-10-14T14:26:28.897215
LOAN_001321,CUST_000192,ACCT_00004162,HOME,233492.45,6.8,C,232055.57,Sister dinner decade commercial law experience area pass.,ACTIVE,2024-10-07T14:26:28.897431
LOAN_001322,CUST_003094,ACCT_00003272,PERSONAL,233394.93,5.01,C,261729.47,Enter alone manager share.,ACTIVE,2025-07-04T14:26:28.897647
LOAN_001323,CUST_000513,ACCT_00000916,BUSINESS,461241.89,4.46,D,238404.03,Response environment wife rate join.,PAID_OFF,2025-12-01T14:26:28.897871
LOAN_001324,CUST_001052,ACCT_00003456,AUTO,236482.44,8.06,A,632953.68,Develop left receive by environmental father beyond.,ACTIVE,2022-10-17T14:26:28.898087
LOAN_001325,CUST_002429,ACCT_00000474,PERSONAL,470230.59,3.81,B,510393.97,Life activity fast rate.,DEFAULTED,2025-07-22T14:26:28.898303
LOAN_001326,CUST_000373,ACCT_00006365,PERSONAL,304606.97,3.53,D,330082.63,Follow foreign goal white girl bed us.,PAID_OFF,2022-11-07T14:26:28.898527
LOAN_001327,CUST_002029,ACCT_00000820,BUSINESS,53738.98,6.36,A,54379.5,Fill he generation listen.,ACTIVE,2024-10-03T14:26:28.898747
LOAN_001328,CUST_001589,ACCT_00002441,PERSONAL,137806.74,3.87,D,416964.53,Specific drop trouble he style by.,PAID_OFF,2022-11-27T14:26:28.898964
LOAN_001329,CUST_002595,ACCT_00001819,PERSONAL,210119.4,9.13,D,152214.54,Board capital call respond.,ACTIVE,2025-08-27T14:26:28.899180
LOAN_001330,CUST_001870,ACCT_00003804,HOME,329972.48,7.39,A,458424.45,Daughter whose environmental someone.,DEFAULTED,2024-05-27T14:26:28.899397
LOAN_001331,CUST_000147,ACCT_00001486,HOME,317238.79,7.94,D,476480.02,Success itself like health reality strategy available.,PAID_OFF,2023-02-02T14:26:28.899612
LOAN_001332,CUST_000245,ACCT_00005932,AUTO,446760.99,5.83,D,148539.63,Drug movie federal reveal network.,ACTIVE,2023-03-30T14:26:28.899841
LOAN_001333,CUST_003177,ACCT_00003722,PERSONAL,51801.81,8.62,B,738149.3,Perhaps those since.,ACTIVE,2026-06-28T14:26:28.900056
LOAN_001334,CUST_000968,ACCT_00005032,BUSINESS,142471.22,7.44,B,392191.27,Get none open certain three social those.,PAID_OFF,2024-10-06T14:26:28.900271
LOAN_001335,CUST_000662,ACCT_00005652,HOME,164167.92,8.86,A,364436.86,Rate fight page green town nearly heavy.,ACTIVE,2026-01-17T14:26:28.900494
LOAN_001336,CUST_001426,ACCT_00005432,PERSONAL,213273.82,8.83,A,184342.82,And election thousand movement.,PAID_OFF,2023-07-18T14:26:28.900710
LOAN_001337,CUST_002203,ACCT_00003155,PERSONAL,434701.66,6.19,A,88247.88,Human place at bed end education.,ACTIVE,2024-05-18T14:26:28.900927
LOAN_001338,CUST_000188,ACCT_00004519,AUTO,411830.99,7.69,A,299768.88,Only strategy rule establish news least wish.,ACTIVE,2022-07-07T14:26:28.901142
LOAN_001339,CUST_002512,ACCT_00001115,PERSONAL,445677.12,7.76,D,670449.41,Half brother happen fight billion.,PAID_OFF,2026-03-22T14:26:28.901358
LOAN_001340,CUST_001262,ACCT_00004871,BUSINESS,193646.23,4.11,C,676152.24,Experience you police technology science.,DEFAULTED,2025-05-22T14:26:28.901574
LOAN_001341,CUST_001513,ACCT_00004310,PERSONAL,35894.1,6.92,D,477357.37,Even soldier make early perhaps last capital create.,PAID_OFF,2026-07-31T14:26:28.901790
LOAN_001342,CUST_002911,ACCT_00001178,BUSINESS,208979.52,9.12,A,273575.51,Do whether television other ok fight mean.,ACTIVE,2024-12-11T14:26:28.902015
LOAN_001343,CUST_002493,ACCT_00003625,AUTO,169380.34,3.63,B,622804.61,More me talk recognize despite girl after.,DEFAULTED,2025-12-01T14:26:28.902233
LOAN_001344,CUST_001549,ACCT_00002246,PERSONAL,401255.05,9.47,A,737460.77,Fear amount usually heart serve street.,DEFAULTED,2023-11-03T14:26:28.902457
LOAN_001345,CUST_001066,ACCT_00006363,PERSONAL,353268.54,6.62,A,646590.08,Building several discover blue.,DEFAULTED,2024-01-06T14:26:28.902674
LOAN_001346,CUST_003068,ACCT_00006384,HOME,408888.25,7.04,C,137226.1,Whatever resource research fact bed mean imagine.,ACTIVE,2026-05-27T14:26:28.902890
LOAN_001347,CUST_001633,ACCT_00002239,PERSONAL,142368.67,7.81,B,82311.88,Who second politics example.,PAID_OFF,2025-03-09T14:26:28.903107
LOAN_001348,CUST_002008,ACCT_00001323,BUSINESS,244853.86,6.83,B,484455.69,Again sport sport management always design knowledge free.,DEFAULTED,2025-10-24T14:26:28.903324
LOAN_001349,CUST_001890,ACCT_00007017,BUSINESS,491010.42,7.49,C,24596.18,Four agent any concern.,ACTIVE,2025-05-06T14:26:28.903540
LOAN_001350,CUST_000198,ACCT_00006713,AUTO,477656.57,6.6,C,571704.43,Follow help food else.,ACTIVE,2024-10-01T14:26:28.903756
LOAN_001351,CUST_002180,ACCT_00003182,BUSINESS,28324.37,5.54,B,441910.24,Identify picture some.,DEFAULTED,2025-06-17T14:26:28.903976
LOAN_001352,CUST_000814,ACCT_00000200,HOME,174705.74,6.12,A,736244.04,Professional final account board rich maintain level.,DEFAULTED,2024-12-18T14:26:28.904193
LOAN_001353,CUST_000775,ACCT_00003009,AUTO,184659.04,4.78,D,24481.55,Suffer true media fly evening poor.,PAID_OFF,2025-09-23T14:26:28.904410
LOAN_001354,CUST_000896,ACCT_00004309,AUTO,96854.66,7.23,A,401464.25,Quickly around thus impact.,DEFAULTED,2021-10-06T14:26:28.904627
LOAN_001355,CUST_002680,ACCT_00000002,AUTO,316683.74,7.77,C,640357.96,Sometimes summer hour crime modern.,DEFAULTED,2022-10-27T14:26:28.904843
LOAN_001356,CUST_001939,ACCT_00002576,BUSINESS,319379.8,6.87,A,27380.09,Too purpose executive few own woman.,DEFAULTED,2025-11-23T14:26:28.905059
LOAN_001357,CUST_001493,ACCT_00001653,AUTO,122004.01,3.64,D,704493.97,Hair politics mission seven yourself discussion.,PAID_OFF,2025-09-10T14:26:28.905276
LOAN_001358,CUST_003300,ACCT_00006872,BUSINESS,269936.07,3.98,B,699863.89,Growth begin structure model bad.,PAID_OFF,2025-08-21T14:26:28.905493
LOAN_001359,CUST_001114,ACCT_00005105,BUSINESS,414938.61,7.72,B,22384.1,Shoulder rock least skin expect civil.,PAID_OFF,2025-06-07T14:26:28.905708
LOAN_001360,CUST_000989,ACCT_00004184,BUSINESS,459786.26,8.3,D,31658.06,Inside reflect vote five offer.,DEFAULTED,2022-09-27T14:26:28.905924
LOAN_001361,CUST_000832,ACCT_00002998,AUTO,398592.61,6.67,A,555783.37,At else think somebody state hard blue.,ACTIVE,2023-03-20T14:26:28.906145
LOAN_001362,CUST_001098,ACCT_00003329,PERSONAL,102570.51,3.67,C,144414.0,General certainly civil read realize also painting example.,DEFAULTED,2024-08-24T14:26:28.906360
LOAN_001363,CUST_001621,ACCT_00002926,BUSINESS,207890.21,8.2,D,394994.57,Successful less his ability usually size.,ACTIVE,2025-09-22T14:26:28.906577
LOAN_001364,CUST_002190,ACCT_00002546,BUSINESS,51601.84,4.56,D,438827.15,Appear subject force view star society arm support.,ACTIVE,2024-06-29T14:26:28.906797
LOAN_001365,CUST_001078,ACCT_00004246,AUTO,232429.33,9.19,C,120105.21,Food I degree seven stock staff arrive.,DEFAULTED,2021-10-17T14:26:28.907021
LOAN_001366,CUST_001752,ACCT_00006789,HOME,382509.03,8.76,A,122926.11,When fill cold old able include.,DEFAULTED,2023-05-19T14:26:28.907237
LOAN_001367,CUST_002164,ACCT_00004707,BUSINESS,466145.09,4.95,C,725607.03,Situation action fight out pressure.,PAID_OFF,2024-09-04T14:26:28.907453
LOAN_001368,CUST_001732,ACCT_00003234,AUTO,73994.53,3.95,C,713739.78,Risk product rock break environment social.,ACTIVE,2022-04-26T14:26:28.907675
LOAN_001369,CUST_000656,ACCT_00006564,HOME,376917.2,6.73,D,477907.37,Side particular human successful avoid admit decade.,ACTIVE,2025-06-22T14:26:28.907895
LOAN_001370,CUST_000725,ACCT_00004741,AUTO,136602.48,7.84,A,86836.13,Option create though.,DEFAULTED,2024-08-10T14:26:28.908111
LOAN_001371,CUST_001710,ACCT_00001280,PERSONAL,93116.01,4.05,B,310058.49,Leg certain Republican college wear serious.,DEFAULTED,2026-07-30T14:26:28.908327
LOAN_001372,CUST_002907,ACCT_00003859,HOME,391393.75,8.55,C,557580.04,Likely matter begin ok government now else.,PAID_OFF,2022-12-08T14:26:28.908543
LOAN_001373,CUST_002694,ACCT_00002069,AUTO,243048.18,4.03,B,200426.49,Task nearly expert no interesting president middle.,PAID_OFF,2024-06-24T14:26:28.908759
LOAN_001374,CUST_002309,ACCT_00002599,AUTO,431489.7,5.1,D,359999.38,Over state method reach less quality institution.,PAID_OFF,2024-09-12T14:26:28.908976
LOAN_001375,CUST_001678,ACCT_00002635,BUSINESS,412744.2,9.39,B,595143.19,Amount single summer world society garden lose.,ACTIVE,2022-07-02T14:26:28.909192
LOAN_001376,CUST_003464,ACCT_00006705,HOME,418318.46,5.47,B,252062.35,Source lead affect writer rest today open so.,PAID_OFF,2026-08-02T14:26:28.909408
LOAN_001377,CUST_000402,ACCT_00005560,AUTO,141728.98,5.14,A,307854.54,Scientist until color.,PAID_OFF,2022-12-10T14:26:28.909624
LOAN_001378,CUST_002416,ACCT_00002056,PERSONAL,241379.43,4.52,A,391655.84,Still pull suffer share reach.,ACTIVE,2026-04-25T14:26:28.909840
LOAN_001379,CUST_002104,ACCT_00002124,BUSINESS,382129.07,4.89,C,164184.57,Sell use gun town choice leave high.,PAID_OFF,2025-08-16T14:26:28.910055
LOAN_001380,CUST_002004,ACCT_00000058,HOME,368214.86,7.62,B,469416.64,Say wonder keep program other prepare so.,DEFAULTED,2023-06-05T14:26:28.910277
LOAN_001381,CUST_002429,ACCT_00001391,AUTO,222635.06,3.65,A,261702.34,Building forward national.,DEFAULTED,2025-07-27T14:26:28.910493
LOAN_001382,CUST_001179,ACCT_00006541,AUTO,87783.16,3.65,D,123838.09,Mother goal now purpose consumer arm film.,ACTIVE,2025-05-14T14:26:28.910710
LOAN_001383,CUST_002737,ACCT_00006341,AUTO,170125.19,9.5,C,710684.93,Life rich travel.,PAID_OFF,2024-09-05T14:26:28.910926
LOAN_001384,CUST_000125,ACCT_00005103,PERSONAL,392014.19,6.7,B,737910.36,Away much half item.,DEFAULTED,2024-12-16T14:26:28.911142
LOAN_001385,CUST_003231,ACCT_00000457,AUTO,130669.51,3.6,A,404701.5,Certainly beat huge situation.,PAID_OFF,2024-05-18T14:26:28.911358
LOAN_001386,CUST_002770,ACCT_00003703,BUSINESS,125844.49,5.45,B,133544.43,Pass part report capital.,PAID_OFF,2026-04-07T14:26:28.911573
LOAN_001387,CUST_001005,ACCT_00002047,HOME,128049.16,7.11,C,79877.42,Put discover step black believe.,ACTIVE,2026-04-14T14:26:28.911788
LOAN_001388,CUST_000258,ACCT_00007036,BUSINESS,245756.47,8.02,D,63485.06,Despite certain off majority happen play.,ACTIVE,2022-06-17T14:26:28.912013
LOAN_001389,CUST_001819,ACCT_00005718,AUTO,227468.93,7.69,C,416491.1,Pm the American teacher scientist remain he.,PAID_OFF,2025-04-03T14:26:28.912229
LOAN_001390,CUST_002964,ACCT_00006950,PERSONAL,307278.26,6.72,D,381004.08,Score top professor protect first friend expert.,PAID_OFF,2026-05-11T14:26:28.912446
LOAN_001391,CUST_000444,ACCT_00000702,HOME,55543.91,6.0,C,69416.62,Sign special these.,DEFAULTED,2026-08-16T14:26:28.912663
LOAN_001392,CUST_002891,ACCT_00001949,BUSINESS,182800.89,8.35,D,240390.27,Rather range often.,DEFAULTED,2024-12-24T14:26:28.912878
LOAN_001393,CUST_001404,ACCT_00001426,PERSONAL,481389.21,8.02,A,364124.82,Safe leg change other avoid.,DEFAULTED,2026-05-20T14:26:28.913094
LOAN_001394,CUST_001017,ACCT_00004207,HOME,410916.02,5.43,C,650782.13,Economy top unit door old decide.,ACTIVE,2026-05-09T14:26:28.913310
LOAN_001395,CUST_000888,ACCT_00001501,HOME,217048.16,6.08,B,235930.3,New notice official tree there walk third.,PAID_OFF,2023-03-13T14:26:28.913525
LOAN_001396,CUST_003278,ACCT_00006969,BUSINESS,402967.06,4.07,D,556619.92,International collection method fly officer respond.,DEFAULTED,2023-03-26T14:26:28.913741
LOAN_001397,CUST_000865,ACCT_00003444,AUTO,301453.53,3.61,B,72065.36,Whose each PM.,PAID_OFF,2026-05-09T14:26:28.913957
LOAN_001398,CUST_001524,ACCT_00003894,PERSONAL,69071.0,5.32,A,743671.94,Majority management growth safe level energy.,PAID_OFF,2022-10-18T14:26:28.914173
LOAN_001399,CUST_002733,ACCT_00005499,BUSINESS,178336.74,9.01,C,501385.05,Central network performance believe sometimes.,DEFAULTED,2022-05-03T14:26:28.914392
LOAN_001400,CUST_002112,ACCT_00000408,PERSONAL,55332.84,6.81,A,326842.38,Garden during program.,DEFAULTED,2025-11-19T14:26:28.914614
LOAN_001401,CUST_002695,ACCT_00000629,BUSINESS,247941.38,7.27,D,480660.15,Only cell stock class deal ten.,DEFAULTED,2025-09-24T14:26:28.914830
LOAN_001402,CUST_003202,ACCT_00005696,AUTO,19688.17,8.47,D,715513.45,Fact including staff scene.,DEFAULTED,2025-04-30T14:26:28.915051
LOAN_001403,CUST_000649,ACCT_00001526,BUSINESS,134997.01,9.27,B,240885.15,Part necessary hear.,PAID_OFF,2024-09-06T14:26:28.915276
LOAN_001404,CUST_000168,ACCT_00000061,BUSINESS,20426.53,6.13,C,714888.35,Though edge project go sense live.,DEFAULTED,2022-01-27T14:26:28.915501
LOAN_001405,CUST_000818,ACCT_00006971,BUSINESS,194071.76,8.48,B,175290.93,Develop high push ready could difference interview particularly.,DEFAULTED,2025-07-24T14:26:28.915729
LOAN_001406,CUST_000425,ACCT_00005541,AUTO,320250.88,8.66,D,726036.15,Pressure child morning interview game affect.,ACTIVE,2025-04-17T14:26:28.915974
LOAN_001407,CUST_003091,ACCT_00002818,PERSONAL,202877.65,5.76,A,460314.7,Above really field fine anything material.,ACTIVE,2026-05-10T14:26:28.916223
LOAN_001408,CUST_002326,ACCT_00001811,HOME,35997.38,8.75,C,96891.85,Many case before red price happen yes.,PAID_OFF,2024-12-06T14:26:28.916453
LOAN_001409,CUST_000936,ACCT_00005747,AUTO,240891.69,6.67,D,59217.55,Less soon free.,PAID_OFF,2025-09-26T14:26:28.916669
LOAN_001410,CUST_000235,ACCT_00006860,HOME,135205.64,4.78,B,458592.36,History guess degree bad.,ACTIVE,2021-11-11T14:26:28.916887
LOAN_001411,CUST_002454,ACCT_00000629,HOME,214010.47,4.75,C,616150.7,Chance character drive drop buy expect clear.,ACTIVE,2021-09-23T14:26:28.917105
LOAN_001412,CUST_000129,ACCT_00005819,PERSONAL,151149.96,5.18,C,414575.81,Trip away way why.,ACTIVE,2021-11-14T14:26:28.917331
LOAN_001413,CUST_000698,ACCT_00003628,AUTO,494076.47,4.45,C,9679.5,Course inside require charge.,DEFAULTED,2021-09-30T14:26:28.917548
LOAN_001414,CUST_001124,ACCT_00001273,AUTO,356036.44,8.15,B,196934.51,Central enough capital send suddenly.,ACTIVE,2025-08-06T14:26:28.917751
LOAN_001415,CUST_000632,ACCT_00006223,BUSINESS,239387.69,4.7,D,596512.78,Wide go simply than pay should.,DEFAULTED,2023-05-31T14:26:28.917968
LOAN_001416,CUST_001066,ACCT_00004296,PERSONAL,301104.23,9.3,A,124268.61,There understand resource.,PAID_OFF,2025-07-23T14:26:28.918168
LOAN_001417,CUST_002665,ACCT_00004444,AUTO,363569.6,5.0,D,556600.09,Attack war everything half.,PAID_OFF,2025-12-13T14:26:28.918368
LOAN_001418,CUST_001520,ACCT_00002107,AUTO,343885.63,4.56,A,420192.23,Practice fire specific bar.,ACTIVE,2023-10-03T14:26:28.918572
LOAN_001419,CUST_001971,ACCT_00004700,BUSINESS,51458.48,7.11,C,453838.68,Well collection early.,PAID_OFF,2021-10-25T14:26:28.918772
LOAN_001420,CUST_001359,ACCT_00001088,PERSONAL,223135.63,5.73,D,637371.17,Test south represent tax table.,PAID_OFF,2023-03-22T14:26:28.918971
LOAN_001421,CUST_001067,ACCT_00005051,HOME,49564.87,5.18,A,743178.64,Gun already produce often.,DEFAULTED,2025-11-24T14:26:28.919171
LOAN_001422,CUST_003077,ACCT_00002148,AUTO,359168.1,4.63,A,303219.61,Record can hour person make.,ACTIVE,2024-10-07T14:26:28.919370
LOAN_001423,CUST_000536,ACCT_00000925,AUTO,208101.81,4.99,B,553123.77,Second eight hand nation for risk.,ACTIVE,2022-12-13T14:26:28.919589
LOAN_001424,CUST_001872,ACCT_00003341,HOME,46785.15,8.52,A,112402.79,Participant kind leave close.,PAID_OFF,2024-04-17T14:26:28.919794
LOAN_001425,CUST_001161,ACCT_00000430,PERSONAL,204396.8,7.67,D,411640.73,Body include task eye product audience black.,PAID_OFF,2022-12-07T14:26:28.919996
LOAN_001426,CUST_000752,ACCT_00003247,HOME,77247.75,7.46,A,596872.48,Market kitchen song admit.,DEFAULTED,2023-02-25T14:26:28.920198
LOAN_001427,CUST_001960,ACCT_00001530,AUTO,90883.03,3.96,B,427075.97,Whose kind hit drug.,DEFAULTED,2026-03-20T14:26:28.920399
LOAN_001428,CUST_001622,ACCT_00006884,AUTO,224499.1,7.76,D,244706.43,Hair quality yet bank bring gun Democrat.,PAID_OFF,2025-10-01T14:26:28.920615
LOAN_001429,CUST_002471,ACCT_00005938,PERSONAL,35390.83,6.65,C,739583.28,Under less weight entire spend responsibility treatment surface.,ACTIVE,2025-06-19T14:26:28.920831
LOAN_001430,CUST_001318,ACCT_00001714,AUTO,207697.88,6.12,D,268247.7,Federal bad window continue whether.,ACTIVE,2025-03-22T14:26:28.921046
LOAN_001431,CUST_000939,ACCT_00006625,BUSINESS,166620.34,8.07,A,271700.58,Focus member challenge behind admit new safe.,DEFAULTED,2024-01-16T14:26:28.921266
LOAN_001432,CUST_002253,ACCT_00004739,HOME,88943.25,5.05,A,711524.17,Prepare see response clearly clearly quickly western.,PAID_OFF,2023-03-30T14:26:28.921482
LOAN_001433,CUST_003067,ACCT_00002277,BUSINESS,393076.21,4.99,A,356850.34,Ground leave community lose simply similar staff doctor.,ACTIVE,2022-02-17T14:26:28.921698
LOAN_001434,CUST_002384,ACCT_00006216,AUTO,230272.51,8.6,D,469261.18,Beyond notice blood television see year.,PAID_OFF,2024-06-25T14:26:28.921914
LOAN_001435,CUST_001092,ACCT_00005122,BUSINESS,77295.8,7.18,C,579837.76,Everybody dream since.,PAID_OFF,2022-02-11T14:26:28.922130
LOAN_001436,CUST_000132,ACCT_00001230,HOME,301302.14,5.89,D,216787.92,Ago health leader address.,DEFAULTED,2024-08-17T14:26:28.922346
LOAN_001437,CUST_002200,ACCT_00002148,HOME,109244.46,4.91,A,138319.36,Course hold someone skill green.,DEFAULTED,2023-08-02T14:26:28.922562
LOAN_001438,CUST_002028,ACCT_00006280,HOME,20038.16,6.96,A,535585.03,With student direction will.,PAID_OFF,2023-09-12T14:26:28.922786
LOAN_001439,CUST_000484,ACCT_00004532,AUTO,132062.58,5.31,C,277866.74,Study find although.,DEFAULTED,2023-11-21T14:26:28.923002
LOAN_001440,CUST_003265,ACCT_00003090,BUSINESS,404046.0,6.03,B,574657.16,Number remember true recent especially pay reach.,DEFAULTED,2024-11-08T14:26:28.923223
LOAN_001441,CUST_000380,ACCT_00005936,PERSONAL,437080.58,8.68,C,581370.04,Nature effort certain recent investment by director.,DEFAULTED,2023-11-23T14:26:28.923439
LOAN_001442,CUST_003354,ACCT_00000814,HOME,295412.88,8.35,D,511412.32,Another easy report however.,DEFAULTED,2024-10-04T14:26:28.923666
LOAN_001443,CUST_002601,ACCT_00000565,PERSONAL,87691.21,7.74,B,326564.57,Detail sure they form nice.,PAID_OFF,2025-12-18T14:26:28.923905
LOAN_001444,CUST_002786,ACCT_00002730,HOME,364513.75,7.02,C,667712.35,Future process do theory every seven loss.,DEFAULTED,2024-04-11T14:26:28.924133
LOAN_001445,CUST_000015,ACCT_00004802,BUSINESS,138106.36,4.6,C,485800.17,Seat for news where.,DEFAULTED,2025-05-24T14:26:28.924352
LOAN_001446,CUST_000920,ACCT_00005808,PERSONAL,384667.35,4.06,A,281056.73,Front no significant medical.,ACTIVE,2022-07-17T14:26:28.924567
LOAN_001447,CUST_001444,ACCT_00006657,HOME,251217.85,7.04,C,335333.4,Commercial region section draw.,ACTIVE,2023-08-29T14:26:28.924783
LOAN_001448,CUST_001667,ACCT_00003459,HOME,255207.18,4.27,D,595901.7,Sell all science result data their worker.,PAID_OFF,2023-02-24T14:26:28.924998
LOAN_001449,CUST_002597,ACCT_00004414,HOME,276612.8,6.31,A,205081.15,Week kitchen time respond.,PAID_OFF,2022-01-18T14:26:28.925214
LOAN_001450,CUST_002932,ACCT_00006550,PERSONAL,74165.6,7.51,D,678791.46,Certain perhaps gas modern staff.,DEFAULTED,2026-06-06T14:26:28.925430
LOAN_001451,CUST_000652,ACCT_00000260,PERSONAL,192555.52,5.07,C,393522.97,Simply price impact necessary forward plant such.,DEFAULTED,2023-03-09T14:26:28.925646
LOAN_001452,CUST_003312,ACCT_00002281,HOME,132292.15,4.38,B,712966.05,Imagine administration production also.,ACTIVE,2023-07-17T14:26:28.925864
LOAN_001453,CUST_001209,ACCT_00000756,HOME,310594.52,6.14,A,236703.65,Left glass stuff cost.,ACTIVE,2022-09-26T14:26:28.926079
LOAN_001454,CUST_002846,ACCT_00003083,AUTO,144541.52,7.26,B,418734.71,Fear likely face.,ACTIVE,2025-05-12T14:26:28.926304
LOAN_001455,CUST_000096,ACCT_00000133,HOME,208198.23,6.82,A,624917.41,Necessary form marriage sell necessary teach society.,PAID_OFF,2024-10-11T14:26:28.926522
LOAN_001456,CUST_000554,ACCT_00000124,PERSONAL,117545.29,7.0,D,542543.17,Strong character other plan customer lead enter wear.,ACTIVE,2024-02-06T14:26:28.926737
LOAN_001457,CUST_000991,ACCT_00002045,BUSINESS,409344.86,6.11,D,103506.09,Stop would onto agreement describe majority world.,DEFAULTED,2025-11-08T14:26:28.926963
LOAN_001458,CUST_002601,ACCT_00006761,BUSINESS,133933.91,8.07,C,262824.93,Force whether water we size pretty Mr.,PAID_OFF,2025-04-20T14:26:28.927179
LOAN_001459,CUST_002333,ACCT_00006819,BUSINESS,222095.74,3.73,D,747401.43,Allow power learn stage.,PAID_OFF,2024-07-01T14:26:28.927395
