TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_TYPE,AMOUNT,BUSINESS_DATE,MEMO,CREATED_AT
TXN_00043294,ACCT_00004097,DEBIT,5546.1,2026-09-05,Watch successful blue.,2026-09-20T15:49:41.704671
TXN_00043295,ACCT_00005309,DEBIT,87.95,2026-07-16,Late so least.,2026-09-20T15:49:41.704710
TXN_00043296,ACCT_00004151,CREDIT,5132.62,2026-08-03,Trial central business appear himself.,2026-09-20T15:49:41.704744
TXN_00043297,ACCT_00000209,CREDIT,4897.45,2026-07-03,Many easy speech speak.,2026-09-20T15:49:41.704783
TXN_00043298,ACCT_00006843,DEBIT,9577.94,2026-06-23,Music lose clear at.,2026-09-20T15:49:41.704819
TXN_00043299,ACCT_00006796,CREDIT,7105.12,2026-07-20,Will notice very spend care source.,2026-09-20T15:49:41.704856
TXN_00043300,ACCT_00004367,CREDIT,2130.78,2026-08-30,Many close very per never.,2026-09-20T15:49:41.704897
TXN_00043301,ACCT_00003818,CREDIT,9218.7,2026-08-27,None style once nearly artist carry.,2026-09-20T15:49:41.704977
TXN_00043302,ACCT_00005036,DEBIT,9852.85,2026-06-24,Analysis region its you everybody standard.,2026-09-20T15:49:41.705045
TXN_00043303,ACCT_00002218,CREDIT,7992.19,2026-08-25,Big hard ability magazine same throughout.,2026-09-20T15:49:41.705081
TXN_00043304,ACCT_00006538,DEBIT,6895.94,2026-08-15,Realize answer answer single study whose wife.,2026-09-20T15:49:41.705115
TXN_00043305,ACCT_00002156,CREDIT,2602.68,2026-09-02,Peace friend water hope.,2026-09-20T15:49:41.705149
TXN_00043306,ACCT_00002790,CREDIT,9487.11,2026-08-31,Walk office defense.,2026-09-20T15:49:41.705183
TXN_00043307,ACCT_00001324,DEBIT,4826.66,2026-07-03,Protect positive material space.,2026-09-20T15:49:41.705217
TXN_00043308,ACCT_00006432,CREDIT,8730.85,2026-09-17,Daughter will good help without left until example.,2026-09-20T15:49:41.705252
TXN_00043309,ACCT_00005989,DEBIT,9981.85,2026-07-10,Vote catch religious choice which show about.,2026-09-20T15:49:41.705286
TXN_00043310,ACCT_00000196,CREDIT,3771.03,2026-08-31,Participant reach foreign image bar.,2026-09-20T15:49:41.705320
TXN_00043311,ACCT_00005955,CREDIT,9431.45,2026-07-13,Foreign early political service.,2026-09-20T15:49:41.705354
TXN_00043312,ACCT_00003562,CREDIT,1566.0,2026-07-30,Knowledge by question try see practice door simple.,2026-09-20T15:49:41.705397
TXN_00043313,ACCT_00004262,CREDIT,9476.02,2026-08-06,Role this pretty.,2026-09-20T15:49:41.705433
TXN_00043314,ACCT_00005180,DEBIT,7977.29,2026-08-16,Market sort if character it significant fear guy.,2026-09-20T15:49:41.705464
TXN_00043315,ACCT_00006781,DEBIT,8196.97,2026-08-19,Way beautiful about population quality low game.,2026-09-20T15:49:41.705495
TXN_00043316,ACCT_00002120,DEBIT,7813.21,2026-08-24,Gas shoulder some summer season recently public.,2026-09-20T15:49:41.705525
TXN_00043317,ACCT_00006889,DEBIT,8702.53,2026-09-14,Democrat talk six son leave camera.,2026-09-20T15:49:41.705555
TXN_00043318,ACCT_00006776,DEBIT,7450.39,2026-06-28,Case rock determine describe technology picture.,2026-09-20T15:49:41.705586
TXN_00043319,ACCT_00004858,CREDIT,6423.4,2026-08-02,Data great glass decade.,2026-09-20T15:49:41.705618
TXN_00043320,ACCT_00003992,CREDIT,5701.32,2026-08-18,Responsibility help product society.,2026-09-20T15:49:41.705654
TXN_00043321,ACCT_00002044,DEBIT,5856.62,2026-08-09,Skill relate away about mission enough.,2026-09-20T15:49:41.705684
TXN_00043322,ACCT_00001854,DEBIT,1277.02,2026-08-03,Song water it successful through.,2026-09-20T15:49:41.705719
TXN_00043323,ACCT_00000095,DEBIT,6732.9,2026-08-23,Computer debate last everybody.,2026-09-20T15:49:41.705750
TXN_00043324,ACCT_00006847,CREDIT,7721.72,2026-08-25,All reach environmental do ability why.,2026-09-20T15:49:41.705781
TXN_00043325,ACCT_00001513,CREDIT,8298.69,2026-06-29,Offer goal political manage need both sense.,2026-09-20T15:49:41.705813
TXN_00043326,ACCT_00004359,DEBIT,1298.36,2026-08-16,Certainly turn last build area.,2026-09-20T15:49:41.705844
TXN_00043327,ACCT_00002375,CREDIT,9291.34,2026-08-18,Require person others western close hot girl.,2026-09-20T15:49:41.705875
TXN_00043328,ACCT_00001461,CREDIT,6301.93,2026-08-02,Ok gun ball moment mind.,2026-09-20T15:49:41.705905
TXN_00043329,ACCT_00001796,CREDIT,4062.77,2026-06-30,Eat he either brother present street in.,2026-09-20T15:49:41.705936
TXN_00043330,ACCT_00001618,CREDIT,3718.27,2026-07-19,Science as than mouth wait officer during eye.,2026-09-20T15:49:41.705966
TXN_00043331,ACCT_00000283,DEBIT,7756.69,2026-09-15,Couple key per challenge rich city the.,2026-09-20T15:49:41.705997
TXN_00043332,ACCT_00003168,CREDIT,8489.66,2026-06-26,Else catch include pretty.,2026-09-20T15:49:41.706028
TXN_00043333,ACCT_00000056,DEBIT,9555.02,2026-08-21,Beat audience above cut general.,2026-09-20T15:49:41.706058
TXN_00043334,ACCT_00005898,DEBIT,7527.72,2026-08-11,Why score or relate record American whom.,2026-09-20T15:49:41.706089
TXN_00043335,ACCT_00002532,DEBIT,6237.48,2026-09-20,Ago they sense military agree international.,2026-09-20T15:49:41.706120
TXN_00043336,ACCT_00003338,CREDIT,2327.22,2026-07-07,Less east goal leader seat smile.,2026-09-20T15:49:41.706150
TXN_00043337,ACCT_00006322,CREDIT,5881.6,2026-07-05,Boy my international she yeah body sign.,2026-09-20T15:49:41.706180
TXN_00043338,ACCT_00005469,DEBIT,3033.4,2026-06-27,Better feeling build bill me your price.,2026-09-20T15:49:41.706210
TXN_00043339,ACCT_00001657,DEBIT,6068.64,2026-08-02,Off ball natural compare.,2026-09-20T15:49:41.706241
TXN_00043340,ACCT_00005426,CREDIT,8857.72,2026-08-24,Beat way once exist.,2026-09-20T15:49:41.706271
TXN_00043341,ACCT_00005921,CREDIT,2985.17,2026-08-28,Realize camera say.,2026-09-20T15:49:41.706301
TXN_00043342,ACCT_00004131,DEBIT,8591.6,2026-07-30,Travel nor senior station.,2026-09-20T15:49:41.706331
TXN_00043343,ACCT_00001499,CREDIT,8016.28,2026-08-28,Indeed strategy take.,2026-09-20T15:49:41.706361
TXN_00043344,ACCT_00005335,DEBIT,3816.8,2026-07-30,Local decide term staff economic meet out.,2026-09-20T15:49:41.706392
TXN_00043345,ACCT_00000558,DEBIT,6883.0,2026-09-19,Decision white street exist indeed start school cold.,2026-09-20T15:49:41.706422
TXN_00043346,ACCT_00006587,CREDIT,6138.7,2026-07-30,Space security minute trip financial.,2026-09-20T15:49:41.706452
TXN_00043347,ACCT_00000544,CREDIT,6520.59,2026-09-04,Become fire knowledge clear future type.,2026-09-20T15:49:41.706490
TXN_00043348,ACCT_00001612,DEBIT,1698.83,2026-09-02,Husband next stock final air.,2026-09-20T15:49:41.706522
TXN_00043349,ACCT_00005878,DEBIT,9226.65,2026-08-10,Pressure truth story identify.,2026-09-20T15:49:41.706557
TXN_00043350,ACCT_00004200,DEBIT,5817.26,2026-09-08,Next offer no approach company risk big.,2026-09-20T15:49:41.706588
TXN_00043351,ACCT_00006337,CREDIT,6039.5,2026-07-07,Remain defense item down class item.,2026-09-20T15:49:41.706619
TXN_00043352,ACCT_00002819,DEBIT,5669.49,2026-09-10,Remember leave short.,2026-09-20T15:49:41.706649
TXN_00043353,ACCT_00006874,CREDIT,6449.78,2026-09-07,Relationship piece goal charge.,2026-09-20T15:49:41.706679
TXN_00043354,ACCT_00004263,CREDIT,2272.93,2026-06-25,Good certainly budget system interest able.,2026-09-20T15:49:41.706710
TXN_00043355,ACCT_00002257,CREDIT,7540.54,2026-09-18,Them sell quickly.,2026-09-20T15:49:41.706739
TXN_00043356,ACCT_00001767,CREDIT,4818.51,2026-08-23,Why theory right Democrat similar drive.,2026-09-20T15:49:41.706770
TXN_00043357,ACCT_00001809,DEBIT,8488.43,2026-07-30,Attention case wonder baby.,2026-09-20T15:49:41.706800
TXN_00043358,ACCT_00002189,CREDIT,839.01,2026-07-19,How girl type art.,2026-09-20T15:49:41.706830
TXN_00043359,ACCT_00003586,DEBIT,499.12,2026-07-09,Stage thought wife so deep film.,2026-09-20T15:49:41.706863
TXN_00043360,ACCT_00000752,CREDIT,5273.39,2026-07-21,Note cold red theory start accept.,2026-09-20T15:49:41.706893
TXN_00043361,ACCT_00002591,DEBIT,6136.65,2026-06-27,Cut do I same what.,2026-09-20T15:49:41.706925
TXN_00043362,ACCT_00002565,DEBIT,5455.92,2026-08-10,Husband statement class.,2026-09-20T15:49:41.706955
TXN_00043363,ACCT_00005106,DEBIT,49.62,2026-08-29,Commercial bit end exist close garden next respond.,2026-09-20T15:49:41.706986
TXN_00043364,ACCT_00004694,DEBIT,4191.27,2026-09-14,No east soon upon for anyone.,2026-09-20T15:49:41.707016
TXN_00043365,ACCT_00004874,DEBIT,1664.61,2026-09-03,Article them direction maintain.,2026-09-20T15:49:41.707047
TXN_00043366,ACCT_00006808,CREDIT,7076.49,2026-07-11,Daughter pattern war wind accept stage serious owner.,2026-09-20T15:49:41.707081
TXN_00043367,ACCT_00003450,DEBIT,2815.84,2026-08-01,Give fast together big evidence federal compare.,2026-09-20T15:49:41.707113
TXN_00043368,ACCT_00006238,CREDIT,9983.95,2026-07-06,Body cell present once cut oil.,2026-09-20T15:49:41.707153
TXN_00043369,ACCT_00001183,DEBIT,3304.35,2026-06-25,Five build control story.,2026-09-20T15:49:41.707186
TXN_00043370,ACCT_00004794,CREDIT,6254.09,2026-07-26,Reveal ask information religious.,2026-09-20T15:49:41.707221
TXN_00043371,ACCT_00006823,DEBIT,2411.04,2026-07-16,Two side probably stage.,2026-09-20T15:49:41.707254
TXN_00043372,ACCT_00004785,DEBIT,4367.2,2026-08-02,Lot if right avoid recognize there.,2026-09-20T15:49:41.707286
TXN_00043373,ACCT_00000356,CREDIT,410.29,2026-09-18,Despite sometimes enjoy marriage.,2026-09-20T15:49:41.707318
TXN_00043374,ACCT_00006025,CREDIT,9297.37,2026-09-08,Second less allow soon.,2026-09-20T15:49:41.707351
TXN_00043375,ACCT_00006556,CREDIT,3610.07,2026-08-08,Individual himself public box mind particularly.,2026-09-20T15:49:41.707383
TXN_00043376,ACCT_00002393,DEBIT,5972.3,2026-08-16,Leg close beautiful building beat relationship play.,2026-09-20T15:49:41.707415
TXN_00043377,ACCT_00000151,CREDIT,314.93,2026-08-06,Require clear central structure movement should.,2026-09-20T15:49:41.707448
TXN_00043378,ACCT_00002980,CREDIT,8218.61,2026-09-06,President court town look choice identify today.,2026-09-20T15:49:41.707481
TXN_00043379,ACCT_00004011,DEBIT,1254.7,2026-08-23,Might main meet military involve particularly environment time.,2026-09-20T15:49:41.707514
TXN_00043380,ACCT_00005412,CREDIT,9492.54,2026-09-03,Board apply involve child water official gas.,2026-09-20T15:49:41.707546
TXN_00043381,ACCT_00003202,DEBIT,6462.65,2026-08-17,Commercial position contain relate people word.,2026-09-20T15:49:41.707579
TXN_00043382,ACCT_00001924,CREDIT,2317.44,2026-06-26,Specific ago test dream drop stop seat.,2026-09-20T15:49:41.707611
TXN_00043383,ACCT_00002028,DEBIT,263.69,2026-09-02,Size career short.,2026-09-20T15:49:41.707644
TXN_00043384,ACCT_00000881,CREDIT,3940.92,2026-06-23,Medical carry listen work authority.,2026-09-20T15:49:41.707676
TXN_00043385,ACCT_00002380,DEBIT,6257.56,2026-08-20,Fact name everybody charge.,2026-09-20T15:49:41.707709
TXN_00043386,ACCT_00001464,CREDIT,218.35,2026-07-20,Soldier affect stop despite now indicate.,2026-09-20T15:49:41.707741
TXN_00043387,ACCT_00006182,DEBIT,9240.12,2026-07-27,Defense time event again.,2026-09-20T15:49:41.707774
TXN_00043388,ACCT_00004002,CREDIT,1028.48,2026-06-28,Term two director brother growth read force.,2026-09-20T15:49:41.707807
TXN_00043389,ACCT_00006914,CREDIT,4194.72,2026-07-17,Whose second protect somebody.,2026-09-20T15:49:41.707838
TXN_00043390,ACCT_00005087,DEBIT,9152.66,2026-06-29,Blue present may about side nice material.,2026-09-20T15:49:41.707871
TXN_00043391,ACCT_00004568,CREDIT,3789.33,2026-08-27,Real high go center score learn ball.,2026-09-20T15:49:41.707904
TXN_00043392,ACCT_00006032,DEBIT,9282.45,2026-09-20,Give maintain difficult so outside inside young.,2026-09-20T15:49:41.707942
TXN_00043393,ACCT_00006052,DEBIT,3214.56,2026-09-11,Development explain explain read.,2026-09-20T15:49:41.707978
TXN_00043394,ACCT_00002356,DEBIT,8711.3,2026-08-02,Item agent structure improve mouth all.,2026-09-20T15:49:41.708012
TXN_00043395,ACCT_00005541,CREDIT,4642.13,2026-08-17,Least against democratic machine hospital.,2026-09-20T15:49:41.708045
TXN_00043396,ACCT_00004838,DEBIT,8114.3,2026-07-06,Us every value price.,2026-09-20T15:49:41.708077
TXN_00043397,ACCT_00006059,DEBIT,1691.26,2026-08-11,Card agency discuss buy notice address.,2026-09-20T15:49:41.708109
TXN_00043398,ACCT_00005283,CREDIT,2829.88,2026-07-13,Above feeling late which.,2026-09-20T15:49:41.708142
TXN_00043399,ACCT_00002473,DEBIT,8330.13,2026-06-27,Into business space against bed person keep gas.,2026-09-20T15:49:41.708174
TXN_00043400,ACCT_00001724,DEBIT,6866.69,2026-08-08,Which compare way director audience commercial market policy.,2026-09-20T15:49:41.708207
TXN_00043401,ACCT_00003182,DEBIT,3779.43,2026-09-13,Test particularly focus.,2026-09-20T15:49:41.708239
TXN_00043402,ACCT_00005850,CREDIT,9874.8,2026-08-09,Economic very enter week section learn.,2026-09-20T15:49:41.708272
TXN_00043403,ACCT_00003919,CREDIT,6100.24,2026-09-16,Employee service board traditional no top.,2026-09-20T15:49:41.708305
TXN_00043404,ACCT_00004930,CREDIT,2860.22,2026-06-24,Various prepare tax hot find wife.,2026-09-20T15:49:41.708337
TXN_00043405,ACCT_00005521,DEBIT,7874.58,2026-07-24,Side evidence maybe power response.,2026-09-20T15:49:41.708369
TXN_00043406,ACCT_00003553,DEBIT,6073.99,2026-07-02,Last not tell hand bar prevent before.,2026-09-20T15:49:41.708402
TXN_00043407,ACCT_00000125,CREDIT,8678.0,2026-09-16,Relationship hope former dream so describe south.,2026-09-20T15:49:41.708434
TXN_00043408,ACCT_00001599,DEBIT,3135.18,2026-07-25,Suffer interest example stuff treat political site.,2026-09-20T15:49:41.708466
TXN_00043409,ACCT_00002688,DEBIT,426.67,2026-08-29,Market beat response score response thousand.,2026-09-20T15:49:41.708499
TXN_00043410,ACCT_00000926,DEBIT,4888.55,2026-07-23,Above add nature difference up.,2026-09-20T15:49:41.708531
TXN_00043411,ACCT_00005581,DEBIT,8510.51,2026-09-08,Need society anything.,2026-09-20T15:49:41.708563
TXN_00043412,ACCT_00006769,CREDIT,7349.88,2026-08-30,Above president easy think.,2026-09-20T15:49:41.708596
TXN_00043413,ACCT_00005921,CREDIT,6816.39,2026-09-14,Card rate including look.,2026-09-20T15:49:41.708628
TXN_00043414,ACCT_00002169,DEBIT,5920.87,2026-07-25,Stop term effort maintain.,2026-09-20T15:49:41.708661
TXN_00043415,ACCT_00002796,CREDIT,7490.6,2026-09-05,Several join stage west.,2026-09-20T15:49:41.708693
TXN_00043416,ACCT_00006704,CREDIT,5956.33,2026-07-11,Such probably edge music scene stuff often.,2026-09-20T15:49:41.708725
TXN_00043417,ACCT_00000499,CREDIT,8898.71,2026-09-09,Push how by fish.,2026-09-20T15:49:41.708758
TXN_00043418,ACCT_00000683,CREDIT,5572.19,2026-07-20,Character structure million.,2026-09-20T15:49:41.708790
TXN_00043419,ACCT_00003684,DEBIT,9502.69,2026-07-02,Until large year whom against.,2026-09-20T15:49:41.708822
TXN_00043420,ACCT_00006710,CREDIT,4608.93,2026-08-22,Help rate bag six chair fight.,2026-09-20T15:49:41.708855
TXN_00043421,ACCT_00000086,CREDIT,2811.01,2026-06-26,Area close understand will visit.,2026-09-20T15:49:41.708888
TXN_00043422,ACCT_00005404,DEBIT,5073.87,2026-07-26,Thank interesting carry office.,2026-09-20T15:49:41.708920
TXN_00043423,ACCT_00006590,DEBIT,1674.63,2026-08-20,Stop program nor media likely bit religious end.,2026-09-20T15:49:41.708953
TXN_00043424,ACCT_00003667,DEBIT,7701.59,2026-07-08,Only strategy avoid exactly bit yeah.,2026-09-20T15:49:41.708985
TXN_00043425,ACCT_00005642,CREDIT,4824.3,2026-08-27,Them west major however claim green.,2026-09-20T15:49:41.709018
TXN_00043426,ACCT_00006071,CREDIT,2909.54,2026-09-15,Sort decide room view.,2026-09-20T15:49:41.709050
TXN_00043427,ACCT_00000314,DEBIT,2809.29,2026-08-20,Group natural foot order quickly hit religious.,2026-09-20T15:49:41.709082
TXN_00043428,ACCT_00002404,CREDIT,4905.46,2026-08-24,Around concern general figure money rule avoid.,2026-09-20T15:49:41.709115
TXN_00043429,ACCT_00000668,CREDIT,1668.84,2026-07-20,True security lawyer police environment store.,2026-09-20T15:49:41.709148
TXN_00043430,ACCT_00001436,DEBIT,1988.06,2026-08-22,Compare into top interest after real.,2026-09-20T15:49:41.709180
TXN_00043431,ACCT_00006568,DEBIT,3200.67,2026-07-22,Notice international arm executive model inside everyone because.,2026-09-20T15:49:41.709213
TXN_00043432,ACCT_00006590,DEBIT,2892.85,2026-07-19,Stage key themselves condition hard.,2026-09-20T15:49:41.709246
TXN_00043433,ACCT_00005268,DEBIT,1462.84,2026-08-10,Ten home note he.,2026-09-20T15:49:41.709278
TXN_00043434,ACCT_00002394,DEBIT,5538.0,2026-08-16,Instead country another young issue which.,2026-09-20T15:49:41.709310
TXN_00043435,ACCT_00006993,CREDIT,7231.62,2026-09-13,Give need feeling today.,2026-09-20T15:49:41.709343
TXN_00043436,ACCT_00006885,CREDIT,4887.13,2026-07-08,Eight provide read site.,2026-09-20T15:49:41.709375
TXN_00043437,ACCT_00006153,DEBIT,778.62,2026-08-20,Base concern drug method good system.,2026-09-20T15:49:41.709407
TXN_00043438,ACCT_00004072,CREDIT,8359.66,2026-08-08,Claim early leave else past evening page.,2026-09-20T15:49:41.709440
TXN_00043439,ACCT_00000438,DEBIT,865.58,2026-09-20,Interest ok develop here history car hour decide.,2026-09-20T15:49:41.709474
TXN_00043440,ACCT_00005367,CREDIT,1198.02,2026-07-19,Television when result north clear.,2026-09-20T15:49:41.709507
TXN_00043441,ACCT_00004699,CREDIT,6893.92,2026-06-22,Fine rich according.,2026-09-20T15:49:41.709539
TXN_00043442,ACCT_00004384,DEBIT,4447.63,2026-08-25,Security despite whole particularly.,2026-09-20T15:49:41.709573
TXN_00043443,ACCT_00002955,CREDIT,3318.24,2026-09-06,Administration he career each itself away serious popular.,2026-09-20T15:49:41.709606
TXN_00043444,ACCT_00004598,CREDIT,3025.72,2026-08-10,Tend stand candidate appear picture without.,2026-09-20T15:49:41.709638
TXN_00043445,ACCT_00003144,DEBIT,1618.79,2026-06-27,Laugh clear hold.,2026-09-20T15:49:41.709670
TXN_00043446,ACCT_00006945,DEBIT,9504.19,2026-09-08,Should modern talk game right owner both.,2026-09-20T15:49:41.709703
TXN_00043447,ACCT_00000862,DEBIT,5158.38,2026-08-03,Baby budget whom painting.,2026-09-20T15:49:41.709735
TXN_00043448,ACCT_00000363,CREDIT,4766.64,2026-08-25,Mention per somebody level even true quality.,2026-09-20T15:49:41.709767
TXN_00043449,ACCT_00000350,DEBIT,4963.71,2026-08-10,Tend should city.,2026-09-20T15:49:41.709799
TXN_00043450,ACCT_00003054,DEBIT,1100.94,2026-08-27,Option send see board thus call animal.,2026-09-20T15:49:41.709832
TXN_00043451,ACCT_00002292,CREDIT,6727.8,2026-08-09,Indicate music night little team address part.,2026-09-20T15:49:41.709864
TXN_00043452,ACCT_00006628,CREDIT,3644.7,2026-08-03,Protect other during base per start character.,2026-09-20T15:49:41.709897
TXN_00043453,ACCT_00000631,CREDIT,8163.91,2026-07-03,Ago open to will role box.,2026-09-20T15:49:41.709929
TXN_00043454,ACCT_00002096,CREDIT,5658.91,2026-08-21,College picture follow call score statement suffer.,2026-09-20T15:49:41.709962
TXN_00043455,ACCT_00003041,CREDIT,9548.52,2026-08-19,Various grow letter.,2026-09-20T15:49:41.709994
TXN_00043456,ACCT_00001924,DEBIT,7238.53,2026-08-09,Kind trial clear price require natural.,2026-09-20T15:49:41.710026
TXN_00043457,ACCT_00004283,DEBIT,5499.62,2026-07-11,Take bill good artist next deal religious training.,2026-09-20T15:49:41.710059
TXN_00043458,ACCT_00000219,DEBIT,4873.36,2026-06-25,Top growth task bad.,2026-09-20T15:49:41.710091
TXN_00043459,ACCT_00002866,DEBIT,2758.25,2026-07-01,Think those country firm.,2026-09-20T15:49:41.710123
TXN_00043460,ACCT_00004163,CREDIT,7016.59,2026-06-30,Recent past customer phone animal.,2026-09-20T15:49:41.710156
TXN_00043461,ACCT_00003718,CREDIT,1925.57,2026-09-05,Partner finally clearly ready life cold sort.,2026-09-20T15:49:41.710188
TXN_00043462,ACCT_00003823,DEBIT,9290.19,2026-06-29,Number mission its ball long amount.,2026-09-20T15:49:41.710220
TXN_00043463,ACCT_00005347,DEBIT,1345.09,2026-07-15,Will world most lawyer.,2026-09-20T15:49:41.710252
TXN_00043464,ACCT_00005524,CREDIT,2349.84,2026-09-08,Future large well enough reveal mission suggest reach.,2026-09-20T15:49:41.710284
